size, time[us]
size, time[us]
8,    1384
8,    1327
8,    1312
8,    1328
8,    1347
8,    1329
8,    1292
8,    1310
8,    1541
8,    1317
8,    1653
8,    1305
8,    1342
8,    1327
8,    938
8,    937
8,    965
8,    942
8,    933
8,    934
8,    937
8,    932
8,    918
8,    946
8,    921
8,    944
8,    935
8,    890
8,    937
8,    962
8,    963
8,    921
8,    1130
8,    934
8,    941
8,    940
8,    928
8,    920
8,    918
8,    942
8,    942
8,    930
8,    931
8,    942
8,    943
8,    950
9,    5472
9,    5296
9,    5338
9,    5104
9,    5271
9,    11945
9,    2772
9,    2754
9,    2759
9,    2926
9,    2907
9,    2836
9,    3079
9,    2995
9,    13302
9,    13403
9,    14019
size, time[us]
4,    11
4,    8
4,    11
4,    13
4,    11
4,    26
4,    12
4,    20
4,    17
4,    13
4,    19
4,    15
4,    42
4,    10
4,    11
4,    11
4,    9
4,    13
4,    11
4,    41
4,    11
4,    15
4,    11
4,    15
4,    19
4,    15
4,    12
4,    17
4,    15
4,    10
4,    11
4,    12
4,    12
4,    18
4,    11
4,    10
4,    10
4,    10
4,    12
4,    9
4,    11
4,    10
4,    9
4,    11
4,    8
4,    10
4,    13
4,    12
4,    22
4,    10
5,    29
5,    27
5,    23
5,    21
5,    25
5,    23
5,    65
5,    26
5,    27
5,    25
5,    22
5,    21
5,    24
5,    24
5,    30
5,    22
5,    21
5,    20
5,    24
5,    21
5,    40
5,    62
5,    27
5,    24
5,    22
5,    22
5,    36
5,    27
5,    27
5,    25
5,    22
5,    21
5,    20
5,    20
5,    24
5,    22
5,    20
5,    20
5,    28
5,    27
5,    25
5,    24
5,    22
5,    24
5,    28
5,    28
5,    24
5,    22
5,    33
5,    25
6,    145
6,    141
6,    141
6,    141
6,    166
6,    142
6,    142
6,    142
6,    143
6,    142
6,    142
6,    142
6,    147
6,    289
6,    146
6,    142
6,    398
6,    141
6,    140
6,    144
6,    140
6,    143
6,    142
6,    143
6,    143
6,    229
6,    246
6,    143
6,    142
6,    147
6,    272
6,    140
6,    142
6,    141
6,    141
6,    141
6,    139
6,    165
6,    171
6,    157
6,    141
6,    140
6,    140
6,    141
6,    141
6,    141
6,    137
6,    139
6,    141
6,    140
7,    536
7,    532
7,    522
7,    667
7,    1078
7,    549
7,    534
7,    697
7,    656
7,    533
7,    551
7,    667
7,    781
7,    526
7,    532
7,    532
7,    566
7,    534
7,    538
7,    582
7,    543
7,    531
7,    578
7,    532
7,    540
7,    534
7,    537
7,    529
7,    529
7,    1615
7,    536
7,    531
7,    528
7,    604
7,    957
7,    741
7,    533
7,    555
7,    531
7,    528
7,    527
7,    523
7,    530
7,    531
7,    529
7,    526
7,    530
7,    519
7,    528
7,    529
8,    953
8,    1005
8,    961
8,    964
8,    960
8,    1273
8,    962
8,    1088
8,    949
8,    962
8,    1005
8,    954
8,    956
8,    952
8,    993
8,    956
8,    968
8,    948
8,    978
8,    960
8,    960
8,    951
8,    1815
8,    1774
8,    1783
8,    1780
8,    2075
8,    1803
8,    1757
8,    1774
8,    1761
8,    1761
8,    1705
8,    1919
8,    1669
8,    1755
8,    1925
8,    1705
8,    1832
8,    2331
8,    1905
8,    1771
8,    1786
8,    1792
8,    1808
8,    1763
8,    1915
8,    1803
8,    1798
8,    1757
9,    2356
9,    5823
9,    5704
9,    5631
9,    5950
9,    3584
9,    3837
9,    3380
9,    3549
9,    3424
9,    4477
9,    4266
9,    4551
9,    4438
9,    8915
9,    9278
9,    9141
9,    9190
9,    3221
9,    3080
9,    3443
9,    3189
9,    3386
9,    5876
9,    5519
9,    5163
9,    9116
9,    3675
9,    4008
9,    3754
9,    3720
9,    5309
9,    2854
9,    2138
9,    2061
9,    2124
9,    3978
9,    4110
9,    4601
9,    4035
9,    5502
9,    5254
9,    4807
9,    5155
9,    5216
9,    2684
9,    2807
9,    2812
9,    2837
9,    3026
10,    9979
10,    10285
10,    14448
10,    10367
10,    32172
10,    8579
10,    12879
10,    12395
10,    23277
10,    15185
10,    13634
10,    7655
10,    19170
10,    21824
10,    11929
10,    15557
size, time[us]
4,    3
4,    3
4,    5
4,    4
4,    10
4,    4
4,    3
4,    4
4,    2
4,    3
4,    2
4,    4
4,    4
4,    3
4,    3
4,    3
4,    6
4,    3
4,    1
4,    2
4,    3
4,    3
4,    3
4,    2
4,    4
4,    3
4,    3
4,    2
4,    8
4,    3
4,    1
4,    1
4,    2
4,    2
4,    1
4,    1
4,    2
4,    3
4,    1
4,    1
4,    5
4,    8
4,    3
4,    3
4,    4
4,    3
4,    3
4,    3
4,    3
4,    3
5,    14
5,    10
5,    26
5,    13
5,    7
5,    7
5,    9
5,    8
5,    6
5,    6
5,    19
5,    19
5,    8
5,    7
5,    30
5,    11
5,    7
5,    6
5,    29
5,    9
5,    10
5,    14
5,    12
5,    11
5,    7
5,    7
5,    17
5,    29
5,    9
5,    7
5,    6
5,    12
5,    13
5,    10
5,    13
5,    8
5,    7
5,    7
5,    10
5,    19
5,    8
5,    6
5,    6
5,    8
5,    6
5,    6
5,    5
5,    7
5,    13
5,    10
6,    134
6,    60
6,    36
6,    34
6,    32
6,    33
6,    51
6,    52
6,    50
6,    34
6,    40
6,    36
6,    35
6,    34
6,    35
6,    34
6,    34
6,    35
6,    53
6,    40
6,    51
6,    40
6,    35
6,    39
6,    39
6,    137
6,    54
6,    33
6,    34
6,    33
6,    39
6,    38
6,    43
6,    35
6,    38
6,    57
6,    36
6,    34
6,    31
6,    34
6,    36
6,    35
6,    48
6,    45
6,    37
6,    38
6,    35
6,    38
6,    33
6,    38
7,    77
7,    75
7,    77
7,    75
7,    76
7,    75
7,    126
7,    292
7,    99
7,    101
7,    102
7,    77
7,    77
7,    77
7,    74
7,    76
7,    74
7,    79
7,    75
7,    93
7,    73
7,    82
7,    74
7,    71
7,    76
7,    90
7,    74
7,    75
7,    144
7,    73
7,    74
7,    144
7,    112
7,    112
7,    120
7,    122
7,    75
7,    76
7,    217
7,    81
7,    73
7,    73
7,    76
7,    74
7,    76
7,    71
7,    74
7,    74
7,    85
7,    83
8,    220
8,    183
8,    190
8,    185
8,    177
8,    188
8,    184
8,    185
8,    195
8,    323
8,    351
8,    190
8,    183
8,    180
8,    185
8,    184
8,    186
8,    184
8,    180
8,    183
8,    239
8,    187
8,    184
8,    174
8,    185
8,    185
8,    184
8,    185
8,    184
8,    194
8,    343
8,    183
8,    180
8,    183
8,    182
8,    212
8,    183
8,    179
8,    190
8,    184
8,    172
8,    280
8,    184
8,    252
8,    181
8,    180
8,    180
8,    283
8,    296
8,    179
9,    800
9,    848
9,    733
9,    700
9,    731
9,    723
9,    728
9,    729
9,    720
9,    683
9,    731
9,    732
9,    725
9,    728
9,    722
9,    760
9,    721
9,    721
9,    715
9,    728
9,    690
9,    761
9,    787
9,    724
9,    718
9,    722
9,    481
9,    482
9,    488
9,    504
9,    487
9,    489
9,    486
9,    481
9,    498
9,    487
9,    536
9,    489
9,    490
9,    482
9,    480
9,    488
9,    644
9,    510
9,    484
9,    485
9,    485
9,    527
9,    515
9,    460
10,    1577
10,    1507
10,    293
10,    302
10,    403
10,    296
10,    1337
10,    1400
10,    1360
10,    1353
10,    968
10,    1010
10,    1176
10,    994
10,    1065
10,    922
10,    696
10,    660
10,    852
10,    827
10,    1095
10,    832
10,    1134
10,    414
10,    424
10,    448
10,    649
10,    349
10,    368
10,    448
10,    361
10,    922
10,    884
10,    1180
10,    885
10,    1865
10,    1491
10,    1417
10,    1420
10,    916
10,    919
10,    936
10,    848
10,    2062
10,    1879
10,    1791
10,    2246
10,    1218
10,    1197
10,    980
size, time[us]
4,    5
4,    2
4,    2
4,    2
4,    11
4,    3
4,    2
4,    2
4,    2
4,    2
4,    2
4,    1
4,    2
4,    2
4,    2
4,    2
4,    8
4,    3
4,    5
4,    4
4,    5
4,    5
4,    3
4,    5
4,    3
4,    3
4,    3
4,    3
4,    12
4,    4
4,    5
4,    4
4,    3
4,    4
4,    2
4,    2
4,    2
4,    2
4,    2
4,    3
4,    9
4,    7
4,    4
4,    3
4,    3
4,    3
4,    2
4,    3
4,    2
4,    2
5,    10
5,    7
5,    21
5,    11
5,    9
5,    12
5,    9
5,    7
5,    6
5,    7
5,    8
5,    8
5,    9
5,    9
5,    28
5,    11
5,    7
5,    6
5,    7
5,    8
5,    5
5,    5
5,    6
5,    6
5,    7
5,    7
5,    22
5,    23
5,    9
5,    9
5,    8
5,    8
5,    9
5,    6
5,    6
5,    6
5,    5
5,    6
5,    8
5,    18
5,    9
5,    10
5,    7
5,    6
5,    9
5,    10
5,    12
5,    11
5,    12
5,    10
6,    79
6,    48
6,    25
6,    24
6,    24
6,    23
6,    25
6,    23
6,    22
6,    24
6,    22
6,    24
6,    25
6,    23
6,    24
6,    22
6,    24
6,    24
6,    21
6,    26
6,    24
6,    26
6,    26
6,    25
6,    27
6,    79
6,    45
6,    25
6,    47
6,    23
6,    25
6,    23
6,    25
6,    24
6,    24
6,    24
6,    21
6,    24
6,    22
6,    25
6,    23
6,    22
6,    24
6,    23
6,    26
6,    26
6,    24
6,    22
6,    40
6,    29
7,    669
7,    89
7,    89
7,    86
7,    87
7,    86
7,    96
7,    280
7,    89
7,    88
7,    92
7,    100
7,    131
7,    89
7,    87
7,    89
7,    89
7,    89
7,    94
7,    88
7,    89
7,    117
7,    91
7,    121
7,    88
7,    124
7,    87
7,    87
7,    192
7,    103
7,    88
7,    88
7,    88
7,    87
7,    88
7,    115
7,    87
7,    88
7,    220
7,    90
7,    126
7,    104
7,    100
7,    111
7,    91
7,    86
7,    91
7,    85
7,    99
7,    92
8,    173
8,    178
8,    179
8,    171
8,    179
8,    186
8,    173
8,    178
8,    207
8,    171
8,    171
8,    220
8,    218
8,    174
8,    182
8,    173
8,    171
8,    214
8,    224
8,    197
8,    177
8,    176
8,    179
8,    205
8,    132
8,    139
8,    152
8,    129
8,    152
8,    247
8,    130
8,    143
8,    207
8,    144
8,    128
8,    132
8,    131
8,    134
8,    132
8,    128
8,    141
8,    134
8,    129
8,    128
8,    131
8,    129
8,    131
8,    130
8,    127
8,    130
9,    461
9,    460
9,    466
9,    454
9,    470
9,    428
9,    471
9,    464
9,    453
9,    459
9,    459
9,    1054
9,    487
9,    463
9,    463
9,    472
9,    454
9,    464
9,    451
9,    453
9,    453
9,    450
9,    450
9,    453
9,    457
9,    525
9,    454
9,    457
9,    457
9,    464
9,    463
9,    467
9,    1169
9,    354
9,    373
9,    364
9,    367
9,    377
9,    367
9,    416
9,    368
9,    365
9,    388
9,    380
9,    464
9,    373
9,    349
9,    378
9,    381
9,    364
10,    1628
10,    2014
10,    1638
10,    2165
10,    1326
10,    1687
10,    1716
10,    4118
10,    4197
10,    4065
10,    4837
